business_id,uid,rid,stars,comment
1ZJz840L496LAmQdeDv0WA,vVkT25eBjh-93j7w08OWUQ,QkQTj3RUb4qQptST8sjHWg,5.0,Great place to eat; staff is really nice; and great view of the praying mantis with the antennaes that catch on fire. Went twice on our trip. Definitely a repeat.
ogmjK0R0K9vpPTfhNKrXzg,CW2C9Y37uHzipsFXIU3dYg,qRe4ah1w5M1DjV2jHiZXUg,4.0,I love Rising Star! One of the best cups of coffee you can get in Cleveland. They are located in an old fire station... So it is a fun place to go. They have great coffee drinks. They roast their own beans and use local milk. They have some pastries and sweets that are great... Again local. The only draw back is there is not a lot of seating.
LGZPjmhEg2QYeGZ2PKnpQw,42aIqqLHAJeQRMVwZKcFdA,2YVGWu1e_5SeH7wqaVYAfw,3.0,This place had relatively good food; but the prices were ridiculous. We spent $100 for 7 for LUNCH. The service was slow; but the food was good. Also; they charged $11 just for tea. .I dont I think I would go back there. They service dimsum; but it's not in the traditional way; where people go around pushing carts asking if you want what they have. .The style of the place was really modern though. It had a mix of chandeliers; accented white ceilings; and yellow abstract opaque glass dividers in the VIP section.
fp24IseF5LGD1Iev7d0PVA,5p0OtGmTaN94C0iFSf_STg,swmgrcUsBCVBkdKMeWtpfA,4.0,Frankly I avoid buffets at all costs but I was both starving and in a rush. Awesome value for a buffet. Lots of great surprises too. .While much of the food was standard Indian buffet quality; several dishes were way over the top better. Wow. .It's always a relief when the meats are tender. I was pleasantly surprised to see lots of attentive staff. .All I can say is take lots of little tastes on your first go around. You will find several items that warrant a second or third visit. .I really wanted to give them 5 stars so I ordered a Chai. It was OK. .Definitely worth a visit.
DwP10iEz5LGf3fhcVQZm0Q,y-tcfs5mEmPpmdoiFx1XFg,zreOyAlRE7MlPsccNA8QGg,1.0,For an establishment as highly ranked as the W Scottsdale; I was very disappointed with the food at the pool and the breakfast both served from the Sushi Roku kitchen.  The food was unpalatable; over garnished with lettuce; and sub par for a restaurant anywhere.  When I returned my food I was told that they know that the huevo ranchero is bad; but you know how proud chefs are of their food... Huh! Interesting...
2Yq-Y-tDroP7mdDfcWJLCQ,SMBVhgdvsPQAoX4HZ8fP1A,VVJCfGkJSEkxOy_UFzxsvg,5.0,It's not scary; just go in.  They have the most amazing fish tacos; quesadillas; mexican hotdogs; seriously the whole menu is awesome.  They also have the best horchata. I've never had horchata with walnut pieces in it before but it works. YUM :)
3NgDynF6R3aBFhrKwusfQQ,v42rTyTd3q-IH74IRxZ__A,0htaGgDsarxMa1Li842uFw,4.0,Just under $20 including fries and a drink.  Jones sodas are in the fountain. Fries are tasty...and WOW!!! The burger is delicious; looks like an advertisement; and the bun is soooooft and tasty
y0x795PyDX8JL_oyIaTUiQ,BtqUS-BZCWmtA3Rbpq6r6Q,T_avPEW5XiPPxct-3TeAfw,4.0,Love this place! Never a line. Waitress was genuine and service tip top.  Had blueberry pancakes.... Yum!  Food is good all American fare. Portions are really good sized!  Price is very reasonable!!!
xkVMIk_Vqh17f48ZQ_6b0w,Xb0efePWImK310epUpnNAQ,Qrqvss_f5oVv-BSTKVvXgw,5.0,My husband and I came here on a recent trip to Las Vegas.  I was torn about which Vegas steakhouse to choose.  ..We decided on this one; and it was a great choice.  We went with the chef's menue; middle price range.  Our bill was expensive; but it was so very worth it.  I was not crazy about the calamari; but I don't like calamari...so; I don't hold that against them.  My husband loved the calamari.  I loved everything else; and so did he.  If you love food; steak; wine; try this place. ..Oh yeah; service was wonderful.
WwrKHFXpBqLQAkhmU01Xvw,JwJTXIGd99kzo-RHMhfjBg,CXGTx1ofdPLzTsEswEwuOw,2.0,Was craving Bi Bim Bap so we decided to try this place out.  Didnt like it at all.  No flavour; didn't really have the crispy rice at the bottom and had no spice even though I asked for it extra spicy.  We also ordered a dragon roll which was not very good.  Way too much rice and the whole thing fell apart when you touched it.  The service was not great either.  We had to stand up and wave to get the bill even though there was only two other parties in the whole restaurant.   Not recommended.
SwAZBCyFtVo_8vkRbJhdkA,12AzaKnyko99WgDYn30u1Q,cagzaDRjN3EL0p6LyxCx0Q,4.0,We went here for a girls night to celebrate a friends birthday! Live music and good food.. The raw oysters and mussel were great! We all ordered different a thing including the rainbow trout; fish and chips; and the steak! The monkey bread was really good! Highly recommended if u want a laid back dinner with good food!
oKCPpuBN2QHBoRV3Tc6-3A,DK3wX1znJf5xf9eZI7H8dA,wzZZXFb8H0ektNnil2jRTg,1.0,Terrible location! They mess orders up. In one day they messed my the same sandwich twice! Which I had to drive to get it. After the 2nd time I called and requested to be delivered instead and they could not accommodate. I just took the loss. Save your time. Worst Panera.
uBdYMY6a6A7FyxzTSwOiDg,ACMqt4v66qlFh1ag8TtxLA,eI-0DH1L63DnBA6Dw94yuQ,5.0,The food was fabulous; but the service was even better. They cared enough about quality that when my husband's ice tea tasted old; they tracked it down to an old filter and made fresh. It was such a great place to start our Saturday. Thank you; Kitchen Table.
GqsmNL8t4rauN9lRQGK8Iw,33vxk9eTFWcM4yWfyqw_KA,ZfGDnxKiuy6GkGfSQ5hjUw,1.0,The door was locked at 8:30 with 10 on the door. Chicken came out of plastic and from the microwave for the teriyaki bowl! With sauce dumped on top. The only thing that was cooked was the veggie decor on top!
7dKIMvsTQI6zO-NYdRmrwA,LUo124iqFxWhj2UuWk2dlw,4Cj7X6pmbcdC2sBsuAViTg,4.0,I decided to give this place a try. We had a coupon so why not?.I ordered the fried cod and chips and my husband ordered the mahi mahi. We a few shrimp and some onion rings as well..The decor is simple. The place felt a bit warm inside; but it was clean. They have an all u can eat fish fry on fridays.  I just got the large cod and chips plate. It came with 2 meaty; crispy pieces of fish and I did not care for the chips.  But then; I am not a french fry gal anyway. The fish was not greasy and perfectly battered. The tartar sauce is ok. a bit on the sweet side. My husband really enjoyed his mahi mahi with cocktail sauce. I thought the cocktail needed more of a kick; but it was fine.  I LOVE the garlic onion rings. It is a must if you go. Every table had a order of them so i figured they must be good and ordered them. I am glad we did! The dipping sauce is tasty too! If your in the area for some decent grub. Stop in. The service is friendly and the gal at the counter was helpful if you had any questions. They also serve curry;pasties;sweets and much more.
3Hu-IPhq5I_jyb3YfeHpGQ,HCP7FeGVYRY4LFtAsxA9fA,rt_Kv24qDkouHZSdtKDZBw,5.0,Wildflower is my favorite restaurant and I eat there often. The food is great and the employees are wonderful. Kyle is a long time favorite and Gavin is a new favorite - cheerful and efficient - what more could you ask for?
SJU-jRAZS0cXoBGUjX5GUg,9OldY6XDiWJX6KLhGgo6Bw,_oAuKGUMWcByj3emijvj8A,5.0,I work in the their shopping center and I come for lunch at least once a week. The food is always delicious; they make it fast; which is great when I'm on my lunch break. I love the jumping noodle bowls. They always are polite and warm when you walk in. Very important to me; the restaurant is always clean! I love this place.
yydyoWCY3LJYlPwVLKbJ3Q,NpHj5E2qkX9DS4jbXf-s6A,xwfcT9b51VxAjd2jZJJRqw,3.0,Tequila selection; Bueno! Atmosphere; Bueno! Food; no Bueno. Seriously; subpar at best. Worth it for the tequila however if you like a good variety.
aZLggARpUrEpdalQqPUI0Q,a6edJQpI-MEg-OUTKDp3HA,omX3qJeoy7_W7O-i2ChQyA,5.0,Oh no! We just found this place yesterday!! We are in trouble!! Amazing drinks and sundaes. I had a quake shake with mint chocolate chips. Very relaxing and easy to get in and out. We decided to have a seat and enjoy and I left with a bag of chocolate.  A good quick fix if you cant make it up to SF. Service is great!! Very clean and well stocked with all their items you would want. Very Dangerous!! I will stopping in again for their cocoa.
K3J4zvnQ_G1d5xfffPf2Wg,IRk6pmalOn7fHXgTTcFjvg,oPiWLyWfNqHc5Vn_6N_fRw,5.0,Good; cheap; healthy! Thats how they sell themselves and that's exactly what they are. It offers a good alternative to the everyday routine and a relaxed environment
Amo5UhXRFce_fegUnFEnMA,l0jejmRcICSPYudZ8wEYmQ,HizfUO2Kw9BTj7QoUaca4Q,2.0,Positive: battered and deep fried green bean fries are novel if; uh; way overpriced and tasted like they were fried at a carnival...Negative: what is a thick slice of raw onion doing in their signature patty melt? The whole time I was thinking; somebody better complain about this because this is way gross...Please someone comment or message me a suggestion of a place that I don't drop $14+tip for a patty melt and a side and then hate it. I would love to do a positive review of something because hitting misses is unsatisfying.
R8TSCE3fqfDBLAx52jGGgA,ZQ-IEk8-Eer6CUQ5QxoOww,kHHgSUH-aYxg57SPwOzA4g,1.0,The food is either awesome or very mediocre; its a bit of a luck of the draw as to which cook is handling your food. Even that has changed dramatically since they've recently significantly reduced their menu. The worst part of coming here really is the awful service. No matter what location you'll go to; you'll be dealt with profound disinterest and any complaint you may make in person or attempts to contact them will be ignored. There are better places to go to where you'll receive better food and better service that are easier to reach.
Bg8xZT4-NsYLYd-WPIhgXw,d6JltKIeAbPj415bwSm7eA,_ctVHjQTjDCZdKI6nOWk1A,3.0,I was not too impressed by this place overall. Maybe my expectations were too high; but either way the food was just okay. I ordered the chili cheese dog and side of fries to share with my friend. The fries were pretty good and came in a larger amount so it is perfect for sharing. The hot dog just did not have the crisp that I wanted and the chili just did not have the flavors I look for in a chili. My friend thought they put too many onions on hers; but I liked it that way. I think I might give this place another try and see how I feel then.
e7N0AW-sKkJmRIpEovxBAg,bXyItmkAJr_zrf2SC4WTjA,4VQEYiXRO7Vh0dKo3YpeJg,5.0,Jena with one N is the best waitress at aces and ales; and she's hot. The food here is excellent and the service was fabulous. I come here all the time. Great food great people!
I1qRb4qqQRly7NhIOCkk_Q,u9bjjZY_83ydwgRtbVzYvQ,Zu1vBxEdU0_4GS_VKr_DKg,5.0,Best burger I've ever had in Ohio! I got the 7th heaven burger and the red onion jam that came on it was delicious! I only wish they'd put more truffle butter on it. There was a small dab; not enough to taste the truffle in it. The burger itself was cooked perfectly to medium rare. I got the regular fries but wish I would have tried the truffle fries. My husband got some kind of burger with a fried egg on it and it was really good. He only let me try one bite because he liked it so much. The beer selection is great! Lots of craft beers. The only thing I will warn you of is that the dining room is small so get there early or you will wait and there is no waiting area. The price is high but I knew that before I went. The atmosphere is classy but the staff are laid back.
EVpjpTaSUdeXG0b69krzAQ,Xfza0iFwJQEC8ECWpj-RqQ,cCTPC6fep7COMOITev1trw,1.0,I love subway and it's usually pretty cool but this time I felt kind of off. That guy Armondo or whatever yelled at his employee when he didn't even seem to have done anything wrong. I just felt as if it was very unprofessional of him to do so. The sandwiches taste good tho! I hate that what could've been a great meal was only okay due to this bully. Julian was nice. Will return to subway again but most likely not this one
dPbvWt-6YVxtGkeh7f9JpQ,I-4KVZ9lqHhk8469X9FvhA,JFzrHPf5KeUgsvO6U0nvEQ,5.0,Decided to give into the color red and eat at Firehouse subs for lunch. The store is very welcoming who does not love anything having to do with fire fighters anyways. I ordered my lunch at the counter with a very friendly and patient cashier. The menu is very easy to read and order from. I ended up ordering the Firehouse steak and cheese. ..The sandwich itself was so wonderful and the meat as usual cooked to perfection. The cook was a master at putting it together and while I paid extra for the mushrooms it makes the sandwich so much better. The decor of the restaurant is red in color and is very appealing to the eye as one eats. They have a tele in the lobby and the flat screen is nice and clear and great at distracting one as one eats. I always opt to eat in since the restaurant is so quaint and welcoming.
